AQRBF	PRPF8BF	RBFOX2BF	GRWD1BF	PPIGBF	ZNF622BF	BCLAF1BF	BUD13BF	EFTUD2BF	GPKOWBF	KHSRPBF	SF3B4BF	DDX59BF	SF3A3BF	U2AF2BF	FMR1BF	FXR2BF	G3BP1BF	RBM15BF	U2AF1BF	RBM22BF	AGOBF	DDX3XBF	UCHL5BF	RBM5BF	TAF15BF	XPO5BF	SMNDC1BF	SRSF1BF	PABPN1BF	IGF2BP1BF	PCBP2BF	EIF3HBF	GTF2F1BF	PRPF4BF	FTOBF	PUM1BF	DDX24BF	ZNF800BF	DICERBF	SUPV3L1BF	LSM11BF	DROSHABF	NONOBF	XRCC6BF	IGF2BP2BF	PTBP1BF	YBX3BF	LIN28BBF	CSTF2TBF	AGGF1BF	FXR1BF	EXOSC5BF	SLTMBF	YWHAGBF	TIA1BF	HNRNPKBF	RPS3BF	FAM120ABF	PCBP1BF	TRA2ABF	GEMIN5BF	TIAL1BF	NOLC1BF	LARP4BF	AKAP8LBF	SND1BF	AKAP1BF	PUM2BF	UPF1BF	DGCR8BF	NKRFBF	MTPAPBF	METAP2BF	XRN2BF	SDAD1BF	CPSF6BF	SSBBF	HLTFBF	EWSR1BF	AATFBF	DDX52BF	NCBP2BF	WDR43BF	DDX6BF	TARDBPBF	SUB1BF	SRSF7BF	SRSF9BF	ZC3H11ABF	EIF3DBF	QKIBF	DDX55BF	PABPC4BF	DDX42BF	FUSBF	CDC40BF	GRSF1BF	HNRNPA1BF	APOBEC3CBF	TBRG4BF	ZRANB2BF	SERBP1BF	IGF2BP3BF	NPM1BF	DDX51BF	HNRNPMBF	FASTKD2BF	DKC1BF	HNRNPLBF	ILF3BF	CSTF2BF	HNRNPCBF	SUGP2BF	FKBP4BF	STAU2BF	EIF4G2BF	HNRNPUL1BF	PHF6BF	ABCF1BF	NIP7BF	NOL12BF	ZC3H8BF	EIF3GBF	MATR3BF	LARP7BF	NIPBLBF	UTP18BF	TROVE2BF	DHX30BF	DDX21BF	PPIL4BF	SLBPBF	SAFBBF	NSUN2BF	PUS1BF	CPEB4BF	BCCIPBF	HNRNPUBF	SF3B1BF	AARSBF	SAFB2BF	WRNBF	FUBP3BF
EIF3G	0.00627689216857256	-0.708800000977212	-0.466979241691599	0	-1.5994107712615	-0.0165670733983234	-0.0778692817687645	-0.191980960725575	-0.0603259162593067	0	0	-0.478537384866673	0	-0.355643330776184	-0.0892874413987421	0	0	0	0.0156373254925349	-0.00747989299924742	-0.0963548746587614	0.598837385121181	7.84358021044296	-0.0859543316312291	0	0	0	0	-0.01838812326508	0	0.0504237798853966	1.12470221023494	2.66238344478667	0.922489149019865	1.72486400800484	3.91514777053407	0.0160934990387034	-0.255610669563324	0	0.152799399644748	0	0.035150539209945	3.99865586748226	0	0	0	0.109157945261748	0	1.07492347567047	0.502657825475792	0	0	0	0	0	-0.0259176950047714	0	6.33062919827421	0.717092305389153	1.57542068234926	0.0835137290429224	10.393448556752	0.288360174883709	0	1.28827542681683	0	0	0	0	0	0	0	0.0614596492065896	0	0	0	0	0	0	0	0	0	2.05865574807194	0	1.87809308341843	0	1.10325867864279	0	0	0	3.24591291097589	0	0.398917676003398	5.79027662820089	0	0	0.108921478975346	0.0755676381474958	0	1.94485016070826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8376317048274	0	0	0.177053985031731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF3H	-3.58199945384343	-3.89354355412239	-0.078551905709642	0	-0.0284098238270868	0.123119783639445	1.05400167325916	-0.19732963124902	-2.42130225137609	0	-0.0920775361363735	-2.67940744762062	0.229013546948501	-0.875388761329302	-0.663593673289959	0	0.344614638124702	0	0.23670080588203	0	0	-0.115707117799802	0.307466970465745	0.956583296199634	0	0	0	-0.615098561862304	-0.0345123413574946	0.147208963781317	0	0	74.5212335855824	0	0.321256653720545	0.884203917939828	0.307032175526296	0.486324947322106	0.059656429850295	-0.378734848531002	0	0.890671958340892	1.08929873297654	0.0230628132573788	0.0297982241776352	0	0.0192715790343604	-0.082912348687356	0.889877735130795	-0.502657825475792	0	0	0	0.146695324981413	0.269714946862129	-0.00711182544946848	0	0.605075617300974	0	0	0	0.832449033569866	0.0978753994018668	0.0919602718501084	0.00614999907090432	0	0	1.19087856687618	0	1.19062925695444	0.0745952107593663	0	0	0	0	1.96931559871967	0	0	1.54821692576448	0	-0.0346386779678226	0	0.4340933929949	0.383189880556219	0.657604148655483	0	0.166583268601773	0	0	2.65666121233903	0	0	0	0.00503859141933407	0	0.746332216755969	0.00879938962665403	0.299075592020055	0	0.296800420575996	0.270545510574946	0	0	0	0	0	0	0.104066824278187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30724422717789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF4G2	0	-0.708800000977212	0.287266121162392	0	-1.42302307641921	-0.0165670733983234	-0.441396758740559	-0.191980960725575	-0.517555659994666	0	0	0	0.0652183121196995	0.182986711980022	-0.374268783960914	0	0	0	-0.0161361545775402	0	0	0	0	0	0	1.29314576661952	0	0.0542907196632368	0	0	4.08124881365106	0.690399749009957	0	0.620187896063032	0.128771789378999	1.37352371133152	0.0180294219756409	-0.169256415888083	-0.00508790820735137	-0.028255651762412	0	0.035150539209945	0	1.2363721403666	0	0	0	0	0	1.94877120180519	0.156665047211366	0	0	1.02068201457416	0.423075063999858	0.17794740903285	0	0	2.51082271073539	0	0.0835137290429224	0.086606641690358	0.288360174883709	0	0.0689505593380507	0.783589175099385	0	0	0	0.0788238902422726	0	0.177054308281777	0	0	0.194482339634013	0	0	0	0	3.73052795253183	0.508148971464907	1.1001775872185	0	0	0	16.2402718171596	0.0557233342718807	1.3136815549968	0.101156322441806	0	0	0.0302013532629163	0	0	0.161325560918651	1.33646087416669	1.03354531410555	0	0	0.125083890198534	0	0.317731141887927	0	0	0	0	0.121007916456135	0.830061664237116	0.0973040648751218	0	0	0	0	0	0	0	43.1070822387342	0.286257030015565	0.297078061562319	0	0	0	0	0	0	0	0	0	0	0.337201355523621	0.359023801996932	0	0	0	0	0	0	0	0	0	0	0	0	0
EWSR1	-0.146428233207826	-0.291895553402542	3.02860956267544	-0.00471732876545459	-0.0106008628814757	-0.697200722544619	-1.63146697587221	-0.450466275368627	0	0	-0.302721315067907	0	0	0	-0.750278570708409	0	-0.0142325351486805	-0.1222300453389	0.427782617771944	-0.227138785043288	0	-0.339856350595764	0	0.140936861644182	0.10690895505755	3.46482705213854	0	5.35708403615554	0.097687567679035	-0.116791728530106	0.103409276024916	0.596613735503388	0	4.14214329250256	5.31836259595219	0.25638070028816	0.754721199382474	0.867995381729188	-0.0268922595556393	0	0	2.24319167513296	10.2364165481301	23.8022286217398	0.608181327742338	0	0	-0.197533428051294	-0.149959490132261	29.6680744751843	1.82314922914978	0	0	4.36293111416687	1.08021091399616	0.46419392814856	-0.0773822024874933	-0.469375201964458	8.22293120798872	-0.00954273702193116	0	2.87545177603705	0	-0.080107179683639	0	2.48708270423282	0	0	0	0	2.02244167107395	0	0.479191845128846	0.580524379195094	2.42235004620156	0	0.334567551187519	0	0	77.415154171396	2.14488481905707	6.708514058436	0.33904463727945	0	0.428738218065499	0.634614729060889	0	0	0	0	0.0496872074356126	0	0	0	0.404428910474449	7.52997386270599	0.379791396864592	0	0	0	2.15815101192231	0.523170156022503	0	0	0	1.12088775397561	1.2686776825532	5.73791732763797	0	0.0485095087312766	0	0	0	0	0.747388631004053	0	3.72922314134916	0.109084455788178	3.04797576302586	0	0	0	0	0	0	0	0	0	0	0.671805217208854	0.223519316589565	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOSC5	-0.50915782021319	-0.37415760136009	-0.078551905709642	-0.0994637152577331	-0.144561988651262	0	-0.0416341280886116	0	-0.398124558352669	0	0	-0.423039748964431	0	0	0	0	0	0	0	0	0.0499645855586476	0	0.0513369961634501	-0.210958157725235	0.10690895505755	3.16756606360731	0.00563949225972008	0	0	0	0	0	0	0	-0.110494786284816	0	0	0	0	0	0	0	0.243801970082567	0.351157109394211	0	0	0	0	0	0.182635989323021	0	0	25.6347642221713	0.554837089768853	1.94854462264823	0.118298194567545	0	0	0	0	0	0	0.182596137761456	0	0	0	0.0402463534128304	0	0	0	0	0	0	0	0	0	0.354179903423687	0	0	0.35713410415837	0.297538387257503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356387719379444	0	0	0	0	0	0	0	0	0	0	1.53352631915218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM120A	0.368784385628547	-0.0449205339553892	5.55515097289905	-1.22626318069872	-1.16830633355185	-0.425860209206333	-2.50510956429427	-0.352546761300672	-0.114728974971378	0.0615723935986306	-0.829970862926261	-0.876798507857722	0	0.183443009105507	-2.92939958507159	0	-0.138049881566078	-0.182013441927545	0.0780763909454235	-0.319001019354488	0	0	1.29246692867005	-0.0377533453600654	0	0.368446744126695	0	0	-0.152079893431454	0.147208963781317	0	6.39804765189125	0	37.7607858204563	25.409543321109	2.50173496198347	0	0	-0.0307761693800928	-0.0115769055041558	0	0	8.06757053240682	0.923025198425182	1.11978660176919	0	0	0	-0.206546319569073	38.983701856487	0	0	0	2.73304409530741	0	0.208835730073009	-0.652664108824628	0.084895200090247	122.296701602011	0.185726788695012	0	1.26420797113989	0.0784652743762187	0	1.58559582276823	1.78023885908282	0	4.71197236920793	0	10.4295457209091	1.17819445223773	2.5919152361932	0	0	6.66222333099862	0	0.334567551187519	0	0	7.7184764307747	0.297538387257503	0.210375988576646	1.41358833867506	0.458786815943005	3.13551845553418	0	0	0	0.388816015910793	0	0.678618230293802	0	0.175720458272298	0.00874446175245561	0.481600325968059	2.81981960257524	1.73446877047915	0.851427790231175	0	1.3367384630824	0	0	0	0.0798053252836006	0	0.801544513674847	0	6.30627141648184	0	0	0	0	0	0	3.82825499427647	2.95343655301544	2.44701117012265	0.19175904855993	-0.121208295171721	0	-0.0309034466710537	0	0	0.468943571912368	0	-0.0301243307428474	-0.0522357468172568	0	0.21514815289531	0.938988689191937	0.0296090006956198	0	0	0	0	0	0	0	0.67226691384226	0	0	0	0	0
FASTKD2	0.271225302362569	0.0449205339553892	4.24763738269077	0	0	0.665451973168875	0.0648171005706582	0.191980960725575	0.128942060697914	0.457280248193143	0.561008601697259	0	0.0363550936278712	0.815497209572719	-0.00275211303265981	0	0	0	1.1758835496549	0.245038705787144	0	0	-0.00775048437806356	2.46544733514959	0	1.20486869471515	0	0.927962718733462	0.220591367026621	0	0.0398183992233203	2.72174063143518	0.122656776890542	9.12478055115221	5.28926007648082	2.72143676574139	1.12350488077172	2.90417200109649	0.367240490185734	-0.152799399644748	0	0.511647314695951	4.22112871818762	1.76914755992113	1.21393230334504	0	0	0	0	8.58518896908904	2.03169563322164	0	0	2.7254771159532	0.36449911104748	0.0173925709848375	0	0	8.43250456705189	0	0.820240095677239	0.770081674349743	0	0	0	4.76907418938432	0	0	0	0.042521192588773	1.87639877045738	1.55604336206305	0.437700849126005	0	1.53929700584727	0.0997969148942946	0.64223908966541	0	0.598677281404873	7.23212498269989	0.875021050142498	1.82505835138092	3.65599686542184	1.31000921390184	1.01274157556485	0.524135172510534	0.0124262134322895	0.540212771876915	0.506966875716406	0.0560151395868642	0.263399735419785	0	0	-0.00874446175245561	0.763109187569884	1.87301578749263	1.41755648452269	0.0594571204735295	0	1.09298816517564	0.334425708775576	0.273928402471099	0	0	0	0.883794380987092	0	41.889815092518	0.0395094387999477	0	0	0	0	0	2.11486546503536	0	0.883509195327567	1.94016705609784	0.841804618674833	0	0	0	0	0	0	0	0	0.105945668078313	0.21514815289531	0	0.359023801996932	0	0	0	0	0	0	0	0.507263757914792	0.0443077911378041	0.0342029608668173	0	0	0
FKBP4	0	-0.0292352625277613	0.472250599489115	-0.0994637152577331	-0.4911156763408	-0.0456087997330341	-0.0416341280886116	0.186732764370421	0.247778764872723	0	0	0	0	0.405445263579132	-0.194529915981722	0	0	0	0.041294519533447	0	0	0	0.0484789269008205	-0.210958157725235	0	0	0	0.121834456978582	0	0	0	1.24517234402715	0	2.59816770989205	1.89950628106862	1.14953624499267	0.109562656873977	0.0157445251472173	0.0840022125657441	0	0.7838962650088	0	4.1898041812335	3.04812938081442	2.01178736100363	0	0.321615841685888	0.589277814471818	0	3.98557944933063	0	0	0	1.46958753873183	0	0	0	0	4.71590207668767	0	0	1.51501868607811	0	0	0.19794114884931	0	0	0	0	0	2.7200948040775	6.64665068718381	0	0	3.92463486847917	0	0	0	0	1.05171612181076	0.297538387257503	1.56088469987071	1.77711980594613	0	0	0	0	0	0	0	0	0	0	0	0.342186712565227	1.08270458663176	0	0	0	0	0	0.507280307980112	0	0	0	0	0	2.0655691035585	0	0	0	0	0	0	21.7736415059796	0	0	0.529711292575742	1.45035745822085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649963276206143	0	0	0	0	0
FMR1	-0.380908066149178	-1.23457919589222	-1.68398206476879	0.00471732876545459	-0.102495529985372	-0.098133999065982	0	-0.90690601681918	-1.41212021046598	0	-0.700705334208443	-0.929450982477362	0	-0.667300741816498	-0.0892874413987421	91.293115659496	24.759975797603	2.65972057130681	0.590903399184466	0	-0.0186694940790969	0	1.26188993132137	-0.0859543316312291	0	0	0	-0.354929878339726	-0.105361744576599	-0.116791728530106	0.120241004226749	0.0723991081522447	0	-0.465808120588812	-0.203484157782386	0.69295199453679	0.460420127083281	-0.0440045559712735	0.14241448039471	-0.162018829832515	0	-0.256050237171564	0	-0.0114053640699134	0	0.797216637746151	0	-0.1988362157336	0.0207665137381467	-0.00394822068272631	0	2.53018757962674	0	0	0	0.0658539212280656	0	0.107813433499085	-0.276776154217702	0	0	1.87918992532205	-0.0784652743762187	0	-0.24615716041429	0	0	0	0	0	0	0	0	0	-0.523480944122072	0	0	0	0	-0.00417324155536053	-0.166144322687355	0	0	0	0	0	0	0	0	0	0	0	0	-0.23852471275719	0	0.224484781831387	0.139370138711935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806778241415313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671805217208854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FTO	-0.433801767562719	-1.26002277597095	0.348605441362767	0	-0.614265066658916	0.098133999065982	0.0309397660985818	-0.650069616987301	-1.1663821950948	0	-0.561008601697259	-1.68709018496065	0	-0.239912912041522	-1.32168442108006	0.724346640705436	1.53511792086942	4.12762647494678	0.206518176546726	-0.422523244842449	-0.106480748401987	0	11.1144977713303	1.64108568115463	0	0.166968384382829	0	-0.247797847469097	0.220591367026621	0	0.154332555044333	1.57823116746366	0.888455602286654	3.39179312864295	4.74790946460265	69.7024681668101	3.94518675881572	0.0472831957707058	1.875804377037	0.338782851536544	0.161395449016279	0	5.54752727076439	0	0	0	0.00210775696606465	0	0.414214427791655	2.40208824842514	0.793883718175059	0	0	1.20949255149907	0.235970604043475	0.00711182544946848	0	6.33062919827421	2.73520759979351	0.358838099982667	0.402567669083758	2.06896771084272	0	-0.0864945279794072	3.01407330066536	1.4707851497416	0	0	0	0.177526791409144	0.0503390309685139	0.468709586136817	0	0	0.194482339634013	0	0.0129382513151539	0	0	0.239652880806234	0	2.0914743407884	1.77711980594613	0.771096075753441	2.20425359970629	0	0.485983314896779	0.710957917538489	0.872633932534996	0	1.53491373148063	0	3.32146940472529	2.33529297914787	0	1.19432053060334	0.918266761779775	2.0046648620877	0	5.82113572613014	0	0.1047275075122	0	0	0	0	0.00427032279147476	2.02440509005933	9.96947972736961e-05	1.01793097666055	0	0	0	0	0.812420719199555	0	1.22534714568122	0.639928936590417	0.540404744001714	0	0	0.118928929697775	0	4.09977648350408	0	0	0	0	0.455307564929531	0.177188860701467	0.242568795197416	0	0	0	0	0	0	0	0.31512210974988	0	0	0	0	0
FUBP3	0	0	0	0.160458975390858	0	0	0	0	0	0	1.27486378973476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509411857592411	0	0	0	0	0	0	0.491858557953588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23299223778214
FUS	-1.05885659011646	-0.37415760136009	3.2133521869486	0	-0.530195604636497	0	-0.161264687840595	-0.364114224617503	-0.114728974971378	0.321061592468025	0.155239143400636	-0.16681292510017	0.130492166553065	-1.483859194214	0.0811915662437222	0.10419794733933	0	0	0.288061906996216	0	-0.0186694940790969	-0.339856350595764	1.25402164421148	0.634195733677394	0.68712667402611	3.46482705213854	0	0.338715596825657	0.0228202029558194	0.227135412382368	0	0.0723991081522447	0.866228617321321	3.39179312864295	4.03666831255455	1.14953624499267	0	0.0440045559712735	-0.0268922595556393	0	0.422549817008314	1.37692905514101	3.86978743944645	7.73161720095286	1.14301467345994	0	0	0	0	7.18236669859069	1.29435188034431	0	0	3.48911564237798	1.08021091399616	2.22960085853403	0	0	2.93540646296824	0	-0.122515281427356	2.39211295545687	0.209253052937222	0	0.125752252734553	2.54916638149512	0	0	0	0.406290248414783	1.1833913923802	0	0	0	1.59813824068924	0	0.000255607901464553	0	0.7042313566142	7.46421808971915	1.65358639045968	4.62303951829329	0.787593241675	0	0.154751335863907	0.634614729060889	0	0	0	2.20707501419058	0.597660468582714	0	0.0403346293210212	0	0	76.7464262635571	2.77841456932363	0	0	0.185016049036683	1.5305034756851	2.70909054307899	0	0	0	0	0.53207346519656	1.2768884905149	0	0.0485095087312766	0	0	0	0	0.748283217308944	0	1.18103535040912	2.03672189243474	2.37361949483137	0	0	0	0	0	0	0	0	0	0	1.60389159205939	0.225050590855604	0	0	0	0	0	0	0	0	0	0	0	0	0
FXR1	-0.146428233207826	-0.54545091128051	-0.0387058873741305	0	-0.275412672501978	-0.138951417157941	1.48124387466393	-0.905226793605767	-0.188644280611952	0.0206236127819914	-0.0379828952183269	-0.117952610558621	0	-0.236371605939669	0	2.36787908145415	4.06893037979968	2.05237981326081	0	-0.00747989299924742	-0.0104015251953015	0	-0.175350649730298	0	0	0	0	0	-0.0228202029558194	0	0.101885267302189	0.0512210848288719	0	0	-0.497220528549205	0	0.87879835833224	0.0600543417062023	1.18634930242966	-0.028255651762412	0	0	-0.103428398115666	0	0	0	0	0.0111677674678915	0.017206202174005	-0.072804652728946	0	42.1061087840439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0131999230345344	0	0	0	1.55954735778266	0	0	0	0	0	0	0	0	0.144524204949662	0	0	0	0	0	0	0	0	0.132712613565696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FXR2	-1.41918294539522	-3.82079822975301	-1.70919235546551	2.54172239073363	-0.903239835525865	1.62390390157588	5.39181833391977	-1.60329137627409	-2.59115154157952	0	0	-1.70253565498213	0	-0.887251022010466	-1.00141239629278	27.4628427618243	159.163359321122	10.4084735893161	0.410634411927392	-0.301357971702964	-0.65479288719774	-0.140962286402758	0	2.47455577316546	-0.157829207281235	0	0	-0.907380342539674	0	-0.372488302213197	0	0	0.288489796360637	-0.904457998720197	-1.56490554678374	0.927607626699031	8.43051936095256	0	7.47197359869012	-0.47357710422081	-0.196413573572357	-1.24159207636115	0	-0.52589292977518	-0.3779369707618	0.195426934707465	0.0193826139168905	-0.1988362157336	1.1669129870984	-1.67677744134167	0.156665047211366	4.11322611915312	0	0.125155967206292	0	0	-0.152659832056278	0	-0.756319027891016	0	2.34207697878684	0.89139176824014	0	-0.318694561830213	-0.253802967525387	-0.193759923697774	0	0	0	0	0	0	0	0.610854866476167	-1.18528614969923	1.00918206551325	0.55767647913552	0	1.13540370280255	-0.55083820847191	-0.0519077833068772	0	-0.220619673244254	0.347451401774737	0	0	-0.0786450933821391	0.908660322652097	0	-0.268152439311494	0	0	0	-0.00874446175245561	0	-0.0492628930125465	0	0	0	0.476086730562748	0	0	0	0	0	0	0	-0.293299171037025	0	0	0	0	0	0	0	0	0	0	-0.118319254371832	0	0	0	-0.030617714062079	0	0	0	-0.181564476044175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3BP1	-3.58199945384343	-1.04321358141088	-2.55277023211272	0	-0.0640132057646836	-0.0820910647983423	0.178959060775565	-2.06792618010992	-1.36682099774758	-0.0776396941298767	-1.48346217278258	-2.71870197131721	0	-1.95050045952165	-1.01641638639027	2.25666108539113	9.33151489483449	200.796185448036	0	-1.06663154875312	-0.106480748401987	0	-0.725689928094312	0.260973795495969	-0.416061252753209	0	0	-1.19322126961221	-0.445715637548769	-0.141024535138546	0	-0.185398426846701	0	-3.72947194770122	-1.41333789706366	2.39748529143056	2.95666189488313	-0.512424944545033	2.46554371658888	-0.450455936555635	-0.422549817008314	-0.595443674994372	-0.76200207306069	-0.797975411512775	-0.13994684017284	0	-0.0717398560035702	0	1.70962478019735	-3.36087704149571	0	1.71532221492991	0	-0.0866303470147642	0	-0.00711182544946848	-0.152659832056278	2.94178718784888	-1.41642536997798	0	0	-0.864378633613888	-0.0978753994018668	0	1.02284493342818	-0.304813926131484	0	0	0	0	0	0	0	0	-1.92662620553104	0	0	0	0.748090815488515	-0.973282696935421	-0.597244436065673	-0.109646903783214	-2.48719699247593	0	0.0636520888634964	-0.0308326885324794	0	0	0	-0.0560151395868642	0	0	1.80366374501844	0.0305533914961995	0	-0.230922722502948	0	0.355800701237543	0	1.3367384630824	0	0.317731141887927	0	0	0	0	0	-0.395711272899502	-9.96947972736961e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15695727741034	0	0	-0.267777939875999	-0.291357565172811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEMIN5	-0.00627689216857256	-0.986477006817805	0.348605441362767	-0.267658481399038	-0.649740633976337	-0.401411146044727	-1.77889511866529	0	0.114728974971378	0	-0.986824194839894	-1.87134956769688	0	-1.483859194214	-3.90861177220566	2.31663492341224	1.53913381926811	-0.041235466163679	1.1333061767307	-0.738536317591913	0	-0.122677736005931	21.6366159800857	0.831715444506924	0	0.00226467031315911	0	0.409745736149323	-0.698898785806126	-0.116791728530106	0	0.221443520021372	0.866228617321321	3.75319936971036	1.10834020767251	1.86627070166648	1.50922335788403	0.170449469962852	0.367240490185734	0.566351936680944	0	0.124143718965133	15.4381177264138	4.51419181278197	5.40579037372822	0.338550343291949	0	1.23008806714692	0.242652982966954	2.7154554941681	0	0	0	1.70548971062796	0	-0.404932221315588	0	4.09529761956568	0.955089689146791	0.753512030219507	0	114.24595537598	-0.0978753994018668	0	0	0	0	0.0784799416127766	0	0.301168689207318	0.29471405974504	1.04387481177946	0.142395241957552	0.423900735397685	1.26113737824707	0.4124352739867	0	0	0	2.57128762017214	0.215207971157903	2.55233971384403	10.2700689010223	0	1.03963865479906	0.0217932727472307	1.31638881489179	0	0	0.384240529562972	0.785943007626415	0	0.820848290388412	0.81563041480445	0	2.24895453932683	-0.177226093030461	1.03728149536619	0	0.801256586480437	0.450549910588268	0.291405650986273	0	0.64941366766771	0	2.07459747163112	0	0.411994007691102	0	0	0	0	0	0	0.97271151820957	0	0	0.262904244639788	2.68968419931134	0	0	0.386574356261027	0.0919166517606259	10.5971016214212	0	0.0301243307428474	0.303865969929553	0.101003433340722	0	4.215148209434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPKOW	2.04582882678199	0.0559948495619097	-0.0607831313931392	0	-0.42211586253739	0.166821656445124	4.69631818384196	8.23909837765685	0.568535629462362	127.837244892998	3.96801071217742	1.64843368453104	0	-0.0902270991736928	3.9566837030739	0	0	0	0.198249585515747	2.22413561264553	1.11814281409539	-1.04088484035573	-0.259727111293693	0.633566809026806	0	0	0	0.942378682423755	0.518013393256644	0	-0.101885267302189	0	0	0.403789575656818	-0.118284267878393	0	0.0260301640769094	0.153675968667729	1.68097094789324	-0.641328818291769	0	0	0.252405185366912	0	0	0	0	-0.363526839221552	0	0.613222143715915	0.4943203714588	0	0	0	0	1.29694339256098	-0.139267848116452	0	0.0861469379096219	-0.0285282443918793	3.80338242672932	-0.0514119564193399	0.0784652743762187	0	0	0	0	0	0	0	0	0	0	0	0.680773850605326	0.719854907499095	1.08150646702027	0.178634486506994	0	0	0.0642564077008562	0	0	0.458786815943005	1.16256391305547	0.184852960991913	0	0.432311593041259	0	0	0	0	0	0	0.108769021218917	0.221583178620898	1.00415839615497	0	0	0.0669074978439614	0	0	0	0	0.00421874575750156	0	0	0.297825366027559	0	0	0	0	0	0	0	0	0	0.19175904855993	0	0	0.195091764290604	0	0	0	0	0.197462030347386	0.198142455046089	0.828054994261974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRSF1	-0.146428233207826	-0.671105243715642	-0.308364953041597	-0.0884756871724396	0.204447473226806	-0.123119783639445	0	0	0.0401026885895258	0	0	0.107845857824565	0	0	-1.05249638330483	0	0	1.05070153157797	0	-0.0241419220784346	0	0.00553767185368078	4.05903178234757	0.40126993179175	0	0	0.00563949225972008	0.252910109495324	-0.273674502080216	0.147208963781317	0	-0.117581691580542	0.441629748577891	0.249126403405115	3.40315850225797	2.11998198878441	0.314551348856635	0.293626671670649	0	0.218011356630052	0	0.547813478641051	0.778985877681999	0.0230628132573788	0	0	0.0193826139168905	-0.082912348687356	2.41932145014985	0	0.377759520284014	0	0	0.705354261284903	0	-0.00711182544946848	0	2.47061716523229	0.990905122174457	0.105088633825597	-0.012062826854989	1.33277822493139	0	0	1.58030530470371	0	0	0.0123704764612452	0	0.232141918870798	0	0	0	0	1.00047270353496	0	0	0	0	0	-0.0346386779678226	0	2.58909081872408	0	0	0	2.23964552915307	0	0	0.273074761580328	0	0	1.55459654032179	1.08814809070197	0	0.0319764026444403	0.591211490758931	67.343113666274	0	1.28920268204858	0.270545510574946	0	0	0	0	0.801544513674847	0	0.105041223383388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153162284262912	0	0.0463291232587389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
